"Term.Name"	"Group"	"TermClass"	"TermSize"	"N_Hit"	"Hit"	"ES"	"pvalue_nominal"	"NES"	"FDR"	"Supplement"	"main"
"Obesity_disease"	103	"disease"	763	74	"HMDB0008047;HMDB0007887;HMDB0008438;HMDB0008124;HMDB0008408;HMDB0008178;HMDB0007989;HMDB0011331;HMDB0008627;HMDB0008031;HMDB0008273;HMDB0008533;HMDB0008121;HMDB0008456;HMDB0000201;HMDB0013330;HMDB0008278;HMDB0013466;HMDB0008505;HMDB0000123;HMDB0011279;HMDB0011276;HMDB0008203;HMDB0008006;HMDB0000214;HMDB0000162;HMDB0008287;HMDB0008115;HMDB0008663;HMDB0007923;HMDB0008140;HMDB0000517;HMDB0013418;HMDB0008542;HMDB0008594;HMDB0007869;HMDB0008328;HMDB0000158;HMDB0008251;HMDB0011270;HMDB0008212;HMDB0008554;HMDB0011263;HMDB0008357;HMDB0008144;HMDB0013431;HMDB0008046;HMDB0008128;HMDB0008433;HMDB0013465;HMDB0000148;HMDB0008227;HMDB0008014;HMDB0011718;HMDB0007919;HMDB0008362;HMDB0008763;HMDB0011261;HMDB0013452;HMDB0008604;HMDB0011317;HMDB0008348;HMDB0000167;HMDB0013459;HMDB0008526;HMDB0001348;HMDB0008495;HMDB0008464;HMDB0008022;HMDB0008059;HMDB0008605;HMDB0013439;HMDB0008719;HMDB0008523"	0.238859296271902	0.479559748427673	0.980031051522831	0.814618650691913	""	FALSE
"Phosphatidylcholine (PC)_HUBMet_Class"	103	"HUBMet_Class"	351	35	"HUBMet001987;HUBMet000416;HUBMet001912;HUBMet000648;HUBMet002074;HUBMet001908;HUBMet002055;HUBMet001913;HUBMet001205;HUBMet000931;HUBMet002057;HUBMet002073;HUBMet002042;HUBMet002054;HUBMet002045;HUBMet001946;HUBMet000189;HUBMet001137;HUBMet002070;HUBMet002079;HUBMet001138;HUBMet000992;HUBMet001911;HUBMet000162;HUBMet003129;HUBMet002043;HUBMet002063;HUBMet001984;HUBMet001909;HUBMet002041;HUBMet002069;HUBMet003117;HUBMet002061;HUBMet001910;HUBMet001951"	0.216799852840149	0.837254901960784	0.774759387539322	1	""	FALSE
"Antihistamine Action_HUBMet_Drug"	104	"HUBMet_Drug"	21	1	"HUBMet001164"	0.738783649052843	0.491967871485944	0.99785296312721	0.801469563564959	""	TRUE
"Subarachnoid hemorrhage_disease"	104	"disease"	10	2	"HMDB0001341;HMDB0000538"	0.487963711268825	0.826693227091634	0.755481497080309	0.829539861962526	""	FALSE
"Drug-Gastrointestinal_HUBMet_Drug"	105	"HUBMet_Drug"	15	1	"HUBMet001164"	0.738783649052843	0.491967871485944	0.99785296312721	0.801469563564959	""	TRUE
"Glutathione conjugation_reactome"	106	"reactome"	12	3	"HMDB0002111;HMDB0001550;HMDB0002306"	0.449629337713521	0.773879142300195	0.77710440334909	0.810929546330285	"Reactome_id:R-HSA-156590"	TRUE
"3-Hydroxy-3-methylglutaryl-CoA lyase deficiency_disease"	107	"disease"	19	3	"HMDB0000122;HMDB0000754;HMDB0000051"	-0.640202891537771	0.336755646817248	-1.15374281955202	0.824309940823702	""	TRUE
"3-Methyl-crotonyl-glycinuria_disease"	107	"disease"	12	5	"HMDB0000122;HMDB0000051;HMDB0000201;HMDB0000754;HMDB0000123"	-0.527257802128637	0.338266384778013	-1.11698107667172	0.878941242243995	""	FALSE
"3-Hydroxy-3-Methylglutaryl-CoA Synthase Deficiency_disease"	107	"disease"	16	2	"HMDB0000792;HMDB0000122"	-0.821623212274113	0.142570281124498	-1.3076617621388	1	""	FALSE
"Pyrimidine salvage_reactome"	108	"reactome"	14	2	"HMDB0000273;HMDB0002111"	0.486975739158559	0.830677290836653	0.753951886103712	0.829542048893486	"Reactome_id:R-HSA-73614"	TRUE
"Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane_reactome"	108	"reactome"	15	1	"HMDB0000273"	-0.616490891658681	0.755905511811024	-0.824007527578838	1	"Reactome_id:R-HSA-83936"	FALSE
"Autosomal  dominant polycystic kidney disease_disease"	109	"disease"	43	9	"HMDB0000162;HMDB0000754;HMDB0000148;HMDB0000167;HMDB0003411;HMDB0000866;HMDB0000378;HMDB0002658;HMDB0000123"	-0.425364088138435	0.334763948497854	-1.11005519361516	0.835430886282787	""	TRUE
"Fatty Acid-Long Chain_HUBMet_Class"	110	"HUBMet_Class"	36	3	"HUBMet001522;HUBMet002614;HUBMet002724"	-0.654121251149597	0.341509433962264	-1.13234691231045	0.836077811443376	""	TRUE
"Artificial reactions_humanGEM"	111	"humanGEM"	56	12	"HMDB0000123;HMDB0000221;HMDB0001487;HMDB0000148;HMDB0000217;HMDB0000574;HMDB0000158;HMDB0000191;HMDB0000167;HMDB0000162;HMDB0000517;HMDB0005082"	0.292651341098526	0.717391304347826	0.804417446293421	0.83650689204609	""	TRUE
"Peptide metabolism_humanGEM"	111	"humanGEM"	23	9	"HMDB0000158;HMDB0000517;HMDB0000148;HMDB0000191;HMDB0000162;HMDB0002111;HMDB0000167;HMDB0000123;HMDB0000574"	-0.267019897929139	0.854077253218884	-0.696830862689954	0.96459171868598	""	FALSE
"Fatty acid elongation (even-chain)_humanGEM"	112	"humanGEM"	11	4	"HMDB0002111;HMDB0000221;HMDB0000217;HMDB0001967"	0.411471864517342	0.736842105263158	0.78567622608722	0.843628541870207	""	TRUE
"Ether lipid metabolism_humanGEM"	112	"humanGEM"	10	3	"HMDB0000221;HMDB0000217;HMDB0002111"	0.287562720862324	0.978557504873294	0.497001058155011	0.984851239168636	""	FALSE
"Histidine Metabolism_HUBMet_Pathway"	113	"HUBMet_Pathway"	42	4	"HUBMet001336;HUBMet001333;HUBMet002576;HUBMet000280"	0.44581403247196	0.698513800424628	0.825038035274329	0.849576675643466	""	TRUE
"Histidine metabolism_humanGEM"	113	"humanGEM"	29	15	"HMDB0003125;HMDB0001487;HMDB0000051;HMDB0001967;HMDB0000123;HMDB0001185;HMDB0000902;HMDB0000898;HMDB0001377;HMDB0000045;HMDB0000538;HMDB0000148;HMDB0000939;HMDB0000250;HMDB0002111"	0.532551760439884	0.0609981515711645	1.52828753633034	0.979266396008806	""	FALSE
"phosphatidylcholine biosynthesis_HUBMet_Pathway"	114	"HUBMet_Pathway"	250	67	"HUBMet002054;HUBMet000299;HUBMet002070;HUBMet001140;HUBMet002074;HUBMet001908;HUBMet002069;HUBMet003129;HUBMet002061;HUBMet003409;HUBMet002136;HUBMet001910;HUBMet001475;HUBMet002057;HUBMet001137;HUBMet002041;HUBMet002792;HUBMet003087;HUBMet000416;HUBMet000648;HUBMet000397;HUBMet002055;HUBMet001333;HUBMet001912;HUBMet002150;HUBMet002043;HUBMet002146;HUBMet003286;HUBMet002133;HUBMet001453;HUBMet002045;HUBMet001454;HUBMet001477;HUBMet002063;HUBMet001830;HUBMet000015;HUBMet001951;HUBMet001478;HUBMet002132;HUBMet001913;HUBMet001138;HUBMet001474;HUBMet003292;HUBMet001911;HUBMet001205;HUBMet002134;HUBMet001483;HUBMet002073;HUBMet002137;HUBMet002128;HUBMet001060;HUBMet001946;HUBMet001472;HUBMet000189;HUBMet001141;HUBMet001473;HUBMet003284;HUBMet001484;HUBMet002682;HUBMet002042;HUBMet002139;HUBMet001476;HUBMet001486;HUBMet002130;HUBMet002131;HUBMet001909;HUBMet002145"	0.205350100812816	0.78268876611418	0.833302711498953	0.855844439651258	""	TRUE
"phosphatidylethanolamine biosynthesis_HUBMet_Pathway"	114	"HUBMet_Pathway"	248	66	"HUBMet002054;HUBMet000299;HUBMet002070;HUBMet001140;HUBMet002074;HUBMet001908;HUBMet002069;HUBMet003129;HUBMet002061;HUBMet003409;HUBMet002136;HUBMet001910;HUBMet001475;HUBMet002057;HUBMet001137;HUBMet002041;HUBMet002792;HUBMet003087;HUBMet000416;HUBMet000648;HUBMet000397;HUBMet002055;HUBMet001912;HUBMet002150;HUBMet002043;HUBMet002146;HUBMet003286;HUBMet002133;HUBMet001453;HUBMet002045;HUBMet001454;HUBMet001477;HUBMet002063;HUBMet001830;HUBMet000015;HUBMet001951;HUBMet001478;HUBMet002132;HUBMet001913;HUBMet001138;HUBMet001474;HUBMet003292;HUBMet001911;HUBMet001205;HUBMet002134;HUBMet001483;HUBMet002073;HUBMet002137;HUBMet002128;HUBMet001060;HUBMet001946;HUBMet001472;HUBMet000189;HUBMet001141;HUBMet001473;HUBMet003284;HUBMet001484;HUBMet002682;HUBMet002042;HUBMet002139;HUBMet001476;HUBMet001486;HUBMet002130;HUBMet002131;HUBMet001909;HUBMet002145"	0.209584688374372	0.757407407407407	0.845687074829856	0.934624572045291	""	FALSE
"Phospholipid Metabolism_HUBMet_Pathway"	114	"HUBMet_Pathway"	301	66	"HUBMet002794;HUBMet002079;HUBMet001153;HUBMet002226;HUBMet002216;HUBMet001747;HUBMet001911;HUBMet000015;HUBMet002137;HUBMet002055;HUBMet000177;HUBMet002070;HUBMet002057;HUBMet002054;HUBMet002174;HUBMet002787;HUBMet002136;HUBMet001910;HUBMet002399;HUBMet003117;HUBMet001150;HUBMet002231;HUBMet001984;HUBMet002740;HUBMet000281;HUBMet000167;HUBMet003420;HUBMet001137;HUBMet000629;HUBMet002227;HUBMet002786;HUBMet001913;HUBMet002134;HUBMet001987;HUBMet002043;HUBMet001909;HUBMet002224;HUBMet002788;HUBMet000524;HUBMet001912;HUBMet002744;HUBMet001140;HUBMet002221;HUBMet002132;HUBMet002045;HUBMet001745;HUBMet002682;HUBMet002130;HUBMet002146;HUBMet002133;HUBMet001141;HUBMet001138;HUBMet000293;HUBMet002150;HUBMet001152;HUBMet000909;HUBMet000992;HUBMet002783;HUBMet002145;HUBMet000162;HUBMet002041;HUBMet000931;HUBMet002131;HUBMet000596;HUBMet001908;HUBMet000415"	0.243097119428401	0.472222222222222	0.980911789995568	1	""	FALSE
"Glycerophospholipid metabolism_HUBMet_Pathway"	114	"HUBMet_Pathway"	394	78	"HUBMet001205;HUBMet002128;HUBMet002045;HUBMet003420;HUBMet000189;HUBMet002054;HUBMet001869;HUBMet002079;HUBMet000648;HUBMet002167;HUBMet000177;HUBMet000415;HUBMet001141;HUBMet000293;HUBMet000167;HUBMet000299;HUBMet002130;HUBMet002786;HUBMet002134;HUBMet002146;HUBMet003087;HUBMet002043;HUBMet000629;HUBMet002041;HUBMet000931;HUBMet000162;HUBMet001911;HUBMet001912;HUBMet001137;HUBMet002788;HUBMet001140;HUBMet002231;HUBMet001909;HUBMet002216;HUBMet002063;HUBMet001745;HUBMet002139;HUBMet002057;HUBMet002145;HUBMet003129;HUBMet002226;HUBMet001946;HUBMet001150;HUBMet002073;HUBMet002221;HUBMet003409;HUBMet002227;HUBMet002131;HUBMet001913;HUBMet001153;HUBMet002061;HUBMet001908;HUBMet001987;HUBMet002055;HUBMet002787;HUBMet002132;HUBMet002137;HUBMet000992;HUBMet003117;HUBMet001910;HUBMet002682;HUBMet000416;HUBMet002136;HUBMet001747;HUBMet002069;HUBMet002792;HUBMet001951;HUBMet002042;HUBMet002783;HUBMet002074;HUBMet002133;HUBMet001984;HUBMet002174;HUBMet001152;HUBMet002224;HUBMet002070;HUBMet001138;HUBMet002150"	-0.180588318095449	0.931263858093126	-0.767197431543603	1	""	FALSE
"3-Hydroxydicarboxylic aciduria_disease"	115	"disease"	10	2	"HMDB0000792;HMDB0000888"	-0.732245681381971	0.305220883534137	-1.1654121545376	0.864482306684141	""	TRUE
"Fatty Acid-Dicarboxylate_HUBMet_Class"	115	"HUBMet_Class"	29	1	"HUBMet000615"	-0.6370887337986	0.747011952191235	-0.843083247039282	0.877962769676641	""	FALSE
"Medium Chain Acyl-CoA Dehydrogenase Deficiency_disease"	115	"disease"	23	2	"HMDB0000792;HMDB0004982"	-0.826295585412684	0.13855421686747	-1.31509811934059	1	""	FALSE
"Benzoate Metabolism_HUBMet_Pathway"	116	"HUBMet_Pathway"	37	1	"HUBMet002829"	0.618145563310072	0.742971887550201	0.834910711388491	0.871740928317331	""	TRUE
"Synthesis of Leukotrienes (LT) and Eoxins (EX)_reactome"	117	"reactome"	19	5	"HMDB0001509;HMDB0003080;HMDB0001377;HMDB0059597;HMDB0002111"	0.339094786350936	0.840607210626186	0.700386514911476	0.878498161667414	"Reactome_id:R-HSA-2142691"	TRUE
"Fc Epsilon Receptor I Signaling in Mast Cells_smpdb_Protein"	117	"smpdb_Protein"	13	2	"HMDB0003080;HMDB0001333"	-0.619422742147879	0.532128514056225	-0.985847797878075	0.955785250834067	"SMPDB_ID:SMP0000358"	FALSE
"G alpha (q) signalling events_reactome"	117	"reactome"	34	4	"HMDB0000826;HMDB0002226;HMDB0059597;HMDB0003080"	-0.389712729941224	0.745379876796715	-0.779143860642441	1	"Reactome_id:R-HSA-416476"	FALSE
"Branched-chain amino acid catabolism_reactome"	118	"reactome"	14	5	"HMDB0001967;HMDB0001275;HMDB0002111;HMDB0059597;HMDB0001333"	-0.350196982897163	0.773784355179704	-0.741882626344193	0.879823159922085	"Reactome_id:R-HSA-70895"	TRUE
"Smoking_disease"	119	"disease"	15	1	"HMDB0001046"	-0.805369127516785	0.399606299212598	-1.07646395515743	0.884305174947377	""	TRUE
"Threonine and 2-Oxobutanoate Degradation_smpdb_Metabolic"	120	"smpdb_Metabolic"	19	9	"HMDB0001248;HMDB0001275;HMDB0000902;HMDB0001491;HMDB0000167;HMDB0001341;HMDB0000538;HMDB0001487;HMDB0000051"	-0.391686842698848	0.427038626609442	-1.02216906911774	0.889394815481917	"SMPDB_ID:SMP0000452"	TRUE
"Threonine and 2-Oxobutanoate Degradation_HUBMet_Pathway"	120	"HUBMet_Pathway"	10	2	"HUBMet001707;HUBMet000378"	0.45708582834331	0.854771784232365	0.694715494039603	0.943833610643216	""	FALSE
"Propanoate Metabolism_HUBMet_Pathway"	120	"HUBMet_Pathway"	24	4	"HUBMet001336;HUBMet000378;HUBMet001710;HUBMet001776"	0.265999999999999	0.985138004246285	0.492268303368791	0.987149214421942	""	FALSE
"Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids_HUBMet_Pathway"	120	"HUBMet_Pathway"	11	3	"HUBMet001692;HUBMet002437;HUBMet001336"	0.693143584295616	0.285106382978723	1.16432728012632	1	""	FALSE
"Sulfate/Sulfite Metabolism_HUBMet_Pathway"	121	"HUBMet_Pathway"	12	1	"HUBMet000592"	-0.815553339980054	0.392430278884462	-1.07925210653855	0.894538151589491	""	TRUE
"Analgesic and Antipyretic-Acetaminophen Metabolism_HUBMet_Drug"	121	"HUBMet_Drug"	11	2	"HUBMet000592;HUBMet000427"	-0.708582834331349	0.432432432432432	-1.07096778806143	0.902037085840207	""	FALSE
"Antiretroviral Metabolism_HUBMet_Drug"	121	"HUBMet_Drug"	12	3	"HUBMet003736;HUBMet000592;HUBMet001830"	-0.535464535464539	0.588679245283019	-0.926940704524448	1	""	FALSE
"Sulfur metabolism_kegg_Energy metabolism"	121	"kegg_Energy metabolism"	22	8	"HMDB0001341;HMDB0001377;HMDB0003125;HMDB0000240;HMDB0000250;HMDB0002111;HMDB0000538;HMDB0001429"	-0.292006936838576	0.792291220556745	-0.736341094645669	1	"KEGG_ID:map00920"	FALSE
"Sulfate/Sulfite Metabolism_smpdb_Metabolic"	121	"smpdb_Metabolic"	22	8	"HMDB0003125;HMDB0002111;HMDB0001377;HMDB0000538;HMDB0001341;HMDB0000250;HMDB0001429;HMDB0000240"	-0.292006936838576	0.792291220556745	-0.736341094645669	1	"SMPDB_ID:SMP0000041"	FALSE
"Sulfite Oxidase Deficiency_smpdb_Disease"	121	"smpdb_Disease"	22	8	"HMDB0003125;HMDB0001429;HMDB0000250;HMDB0001377;HMDB0000538;HMDB0002111;HMDB0000240;HMDB0001341"	-0.292006936838576	0.792291220556745	-0.736341094645669	1	"SMPDB_ID:SMP0000532"	FALSE
"Retinol metabolism_HUBMet_Pathway"	122	"HUBMet_Pathway"	12	1	"HUBMet000592"	-0.815553339980054	0.392430278884462	-1.07925210653855	0.894538151589491	""	TRUE
"Bisphosphonates Action_HUBMet_Drug"	122	"HUBMet_Drug"	19	1	"HUBMet000592"	-0.815553339980054	0.392430278884462	-1.07925210653855	0.958194041818294	""	FALSE
"Transfer of Acetyl Groups into Mitochondria_HUBMet_Pathway"	122	"HUBMet_Pathway"	14	1	"HUBMet001765"	0.669990029910271	0.630522088353414	0.90493548073075	0.983454045954046	""	FALSE
"Ethanol Degradation_HUBMet_Pathway"	122	"HUBMet_Pathway"	10	2	"HUBMet000592;HUBMet001336"	-0.358859644875096	0.971042471042471	-0.542388414558559	1	""	FALSE
"beta-Alanine Metabolism_HUBMet_Pathway"	122	"HUBMet_Pathway"	19	3	"HUBMet001691;HUBMet001182;HUBMet000407"	-0.329729238298404	0.958490566037736	-0.570793081908734	1	""	FALSE
"Phytanic Acid Peroxisomal Oxidation_HUBMet_Pathway"	122	"HUBMet_Pathway"	14	1	"HUBMet001171"	0.771684945164507	0.433734939759036	1.04229175905595	1	""	FALSE
"Steroid Biosynthesis_HUBMet_Pathway"	122	"HUBMet_Pathway"	22	2	"HUBMet000491;HUBMet000592"	-0.816367265469076	0.171814671814672	-1.23387556427359	1	""	FALSE
"Statins Action_HUBMet_Drug"	122	"HUBMet_Drug"	24	2	"HUBMet001358;HUBMet000592"	-0.633478012085102	0.608108108108108	-0.957452696449433	1	""	FALSE
"Desmosterolosis_HUBMet_Disease"	122	"HUBMet_Disease"	19	1	"HUBMet000592"	-0.815553339980054	0.392430278884462	-1.07925210653855	1	""	FALSE
"Chondrodysplasia Punctata II, X Linked Dominant (CDPX2)_HUBMet_Disease"	122	"HUBMet_Disease"	17	1	"HUBMet000592"	-0.815553339980054	0.392430278884462	-1.07925210653855	1	""	FALSE
"Hydrocephalus_disease"	123	"disease"	11	1	"HMDB0000232"	-0.901246404602117	0.198818897637795	-1.2046144260095	0.898870752081761	""	TRUE
"Meningitis_disease"	123	"disease"	21	2	"HMDB0000294;HMDB0000044"	-0.362017172882952	0.94578313253012	-0.576171664997571	0.957988800190635	""	FALSE
"Triacylglycerol (TAG)_HUBMet_Class"	124	"HUBMet_Class"	147	19	"HUBMet002543;HUBMet002547;HUBMet002520;HUBMet002554;HUBMet002461;HUBMet002491;HUBMet002485;HUBMet002470;HUBMet002494;HUBMet002544;HUBMet002521;HUBMet002539;HUBMet002526;HUBMet002514;HUBMet002457;HUBMet002492;HUBMet002513;HUBMet002548;HUBMet002538"	-0.280275042790343	0.63894523326572	-0.871025003663613	0.900452289992535	""	TRUE
"Cancer_HUBMet_Disease"	124	"HUBMet_Disease"	198	40	"HUBMet002494;HUBMet001254;HUBMet001171;HUBMet002521;HUBMet000032;HUBMet001637;HUBMet000554;HUBMet001708;HUBMet001692;HUBMet002543;HUBMet001701;HUBMet001700;HUBMet002538;HUBMet000015;HUBMet000016;HUBMet002539;HUBMet001698;HUBMet002491;HUBMet002548;HUBMet002526;HUBMet002520;HUBMet002461;HUBMet002470;HUBMet002514;HUBMet002547;HUBMet001268;HUBMet002544;HUBMet001710;HUBMet001699;HUBMet001709;HUBMet001707;HUBMet002513;HUBMet001702;HUBMet001689;HUBMet002492;HUBMet002554;HUBMet002457;HUBMet002485;HUBMet000277;HUBMet000281"	-0.131959247955652	1	-0.505256369353772	0.986066153615297	""	FALSE
"De Novo Triacylglycerol Biosynthesis_HUBMet_Pathway"	124	"HUBMet_Pathway"	201	38	"HUBMet003284;HUBMet002461;HUBMet002521;HUBMet003292;HUBMet001474;HUBMet002526;HUBMet002548;HUBMet001472;HUBMet002457;HUBMet001473;HUBMet003286;HUBMet001478;HUBMet002543;HUBMet000415;HUBMet001486;HUBMet001477;HUBMet002470;HUBMet001484;HUBMet002491;HUBMet001483;HUBMet002547;HUBMet002492;HUBMet002514;HUBMet001476;HUBMet001060;HUBMet001454;HUBMet002539;HUBMet002544;HUBMet001869;HUBMet002520;HUBMet002513;HUBMet001453;HUBMet002485;HUBMet002494;HUBMet002538;HUBMet001475;HUBMet002554;HUBMet000397"	0.161087137271325	0.982178217821782	0.582678410319811	0.988432641738427	""	FALSE
"Lipid transport_HUBMet_Pathway"	124	"HUBMet_Pathway"	875	138	"HUBMet002145;HUBMet003117;HUBMet003284;HUBMet001377;HUBMet001425;HUBMet001381;HUBMet002786;HUBMet002041;HUBMet001140;HUBMet003420;HUBMet000414;HUBMet000438;HUBMet003194;HUBMet001359;HUBMet001910;HUBMet000398;HUBMet001987;HUBMet000524;HUBMet002682;HUBMet001908;HUBMet001747;HUBMet002226;HUBMet001476;HUBMet002216;HUBMet001153;HUBMet001475;HUBMet002134;HUBMet003286;HUBMet000397;HUBMet001841;HUBMet001254;HUBMet002492;HUBMet001152;HUBMet002055;HUBMet000705;HUBMet000714;HUBMet002437;HUBMet000293;HUBMet000715;HUBMet000931;HUBMet000123;HUBMet002221;HUBMet001473;HUBMet000306;HUBMet001454;HUBMet002955;HUBMet000086;HUBMet003337;HUBMet002131;HUBMet002132;HUBMet001522;HUBMet000162;HUBMet002146;HUBMet002526;HUBMet000476;HUBMet001474;HUBMet001909;HUBMet002521;HUBMet000697;HUBMet001078;HUBMet000228;HUBMet002079;HUBMet003328;HUBMet001486;HUBMet002724;HUBMet001984;HUBMet002045;HUBMet002057;HUBMet001060;HUBMet001243;HUBMet001477;HUBMet000167;HUBMet001174;HUBMet001913;HUBMet002744;HUBMet002740;HUBMet002227;HUBMet001043;HUBMet002794;HUBMet001478;HUBMet001150;HUBMet002494;HUBMet002137;HUBMet000629;HUBMet000909;HUBMet002070;HUBMet000494;HUBMet000448;HUBMet001912;HUBMet002174;HUBMet000332;HUBMet000992;HUBMet003323;HUBMet002399;HUBMet000138;HUBMet001483;HUBMet002054;HUBMet002130;HUBMet001141;HUBMet002787;HUBMet001453;HUBMet000152;HUBMet002491;HUBMet000491;HUBMet000201;HUBMet001432;HUBMet002224;HUBMet002150;HUBMet002554;HUBMet002520;HUBMet002485;HUBMet002788;HUBMet000388;HUBMet000596;HUBMet003355;HUBMet000615;HUBMet000177;HUBMet002043;HUBMet001472;HUBMet003292;HUBMet001911;HUBMet001484;HUBMet000665;HUBMet002461;HUBMet001137;HUBMet002231;HUBMet002502;HUBMet001684;HUBMet001464;HUBMet002457;HUBMet002133;HUBMet001268;HUBMet002783;HUBMet001745;HUBMet001545;HUBMet002614;HUBMet002136;HUBMet001138"	0.23558153158779	0.294736842105263	1.08469526475014	1	""	FALSE
"Fatty Acid Metabolism_HUBMet_Pathway"	124	"HUBMet_Pathway"	895	141	"HUBMet000524;HUBMet001984;HUBMet002221;HUBMet001545;HUBMet002131;HUBMet002136;HUBMet001745;HUBMet002133;HUBMet001747;HUBMet000448;HUBMet002216;HUBMet003337;HUBMet002174;HUBMet002783;HUBMet003286;HUBMet001454;HUBMet001140;HUBMet001484;HUBMet002740;HUBMet000629;HUBMet001150;HUBMet001474;HUBMet002786;HUBMet001476;HUBMet002145;HUBMet002437;HUBMet002955;HUBMet002057;HUBMet001243;HUBMet000697;HUBMet000201;HUBMet003328;HUBMet000152;HUBMet001692;HUBMet000909;HUBMet001841;HUBMet002794;HUBMet000715;HUBMet001359;HUBMet000138;HUBMet000398;HUBMet001138;HUBMet002554;HUBMet001153;HUBMet000494;HUBMet002788;HUBMet002055;HUBMet000705;HUBMet002614;HUBMet000438;HUBMet001473;HUBMet001475;HUBMet000228;HUBMet002045;HUBMet001381;HUBMet000665;HUBMet001137;HUBMet001472;HUBMet001336;HUBMet000293;HUBMet002399;HUBMet002526;HUBMet001464;HUBMet001910;HUBMet000306;HUBMet002231;HUBMet000388;HUBMet003292;HUBMet002041;HUBMet000476;HUBMet000123;HUBMet001987;HUBMet002079;HUBMet001913;HUBMet002130;HUBMet001060;HUBMet001486;HUBMet000615;HUBMet000596;HUBMet000162;HUBMet002502;HUBMet001043;HUBMet000414;HUBMet003420;HUBMet002226;HUBMet000491;HUBMet000397;HUBMet002491;HUBMet002054;HUBMet001908;HUBMet001141;HUBMet002485;HUBMet002494;HUBMet002134;HUBMet001268;HUBMet001453;HUBMet003194;HUBMet001432;HUBMet002137;HUBMet002457;HUBMet002492;HUBMet002043;HUBMet000931;HUBMet002224;HUBMet002227;HUBMet001522;HUBMet000177;HUBMet000714;HUBMet002150;HUBMet002724;HUBMet000992;HUBMet002682;HUBMet001684;HUBMet001912;HUBMet002520;HUBMet000332;HUBMet003117;HUBMet001477;HUBMet001078;HUBMet002744;HUBMet001174;HUBMet002461;HUBMet002146;HUBMet002070;HUBMet000086;HUBMet001478;HUBMet000167;HUBMet002787;HUBMet003355;HUBMet001483;HUBMet001152;HUBMet001425;HUBMet003284;HUBMet001377;HUBMet002521;HUBMet001254;HUBMet001911;HUBMet001909;HUBMet000098;HUBMet002132;HUBMet003323"	0.241774777942952	0.244328097731239	1.1145239211607	1	""	FALSE
"Triglyceride metabolism_HUBMet_Pathway"	124	"HUBMet_Pathway"	33	6	"HUBMet002526;HUBMet002494;HUBMet002520;HUBMet002521;HUBMet002554;HUBMet002457"	0.615230460921844	0.151051625239006	1.32331524026747	1	""	FALSE
"Metabolic syndrome_HUBMet_Disease"	124	"HUBMet_Disease"	200	38	"HUBMet001454;HUBMet002491;HUBMet002547;HUBMet001472;HUBMet003286;HUBMet002492;HUBMet003284;HUBMet002470;HUBMet002521;HUBMet001476;HUBMet002520;HUBMet001483;HUBMet002538;HUBMet002526;HUBMet002461;HUBMet001478;HUBMet002513;HUBMet002554;HUBMet001484;HUBMet001475;HUBMet002494;HUBMet001477;HUBMet002543;HUBMet000524;HUBMet002740;HUBMet000909;HUBMet001453;HUBMet002548;HUBMet002514;HUBMet002457;HUBMet001473;HUBMet002544;HUBMet001486;HUBMet001060;HUBMet002744;HUBMet001474;HUBMet002539;HUBMet002485"	0.161512910502171	0.982178217821782	0.584218501437625	1	""	FALSE
"Inflammatory response_HUBMet_Disease"	124	"HUBMet_Disease"	38	6	"HUBMet002457;HUBMet002521;HUBMet002526;HUBMet002494;HUBMet002520;HUBMet002554"	0.615230460921844	0.151051625239006	1.32331524026747	1	""	FALSE
